Descripción,Categoría ISO 25010,Estado del Requisito,Historia Relacionada,ID,Prioridad,Req ID,Tipo,Última Edición,Última Edición (tiempo)
"NFR-194: Disponibilidad de API de Permisos: Si el servicio de origen no está disponible, la capa debe mostrar el último estado conocido (contingencia) con alerta visual clara. No debe bloquear otras funcionalidades del mapa. SLA: recuperación automática al reconectarse, sin refresco manual.",Reliability,Aprobado,VIS-008: Visualización de Capa de Permisos de Trabajo (https://www.notion.so/VIS-008-Visualizaci-n-de-Capa-de-Permisos-de-Trabajo-2c587c56a82880858dd2eebd60f2b269?pvs=21),194,Media,NFR-194,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
"NFR-195: Compatibilidad 3D Multiplataforma: Capa de Permisos debe funcionar en navegadores modernos con soporte completo para aceleración gráfica por hardware. Contingencia: si la aceleración 3D no está disponible de forma nativa, mostrar plano 2D sin capa 3D enriquecida.",Compatibility,Aprobado,VIS-008: Visualización de Capa de Permisos de Trabajo (https://www.notion.so/VIS-008-Visualizaci-n-de-Capa-de-Permisos-de-Trabajo-2c587c56a82880858dd2eebd60f2b269?pvs=21),195,Media,NFR-195,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-196: El sistema permitirá al Supervisor hacer zoom usando scroll del mouse (wheel up = acercarse, wheel down = alejarse) o pinch en touchscreen. Zoom actúa sobre punto focal bajo cursor. La sensibilidad es ajustable en las preferencias del usuario.",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),196,Alta,FR-196,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-197: El sistema implementará 3 niveles de zoom con transiciones automáticas: (a) Nivel 1 (0-33%): Vista General - bloques genéricos de áreas. (b) Nivel 2 (34-66%): Área Específica - iconos de activos individuales y etiquetas de estado. (c) Nivel 3 (67-100%): Detalle de Activo - geometría detallada, especificaciones técnicas y opciones de mantenimiento.",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),197,Alta,FR-197,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-198: Al cambiar de nivel de zoom, sistema cargará datos correspondientes de backend asincronamente sin bloquear la interacción: Nivel 1 (Áreas), Nivel 2 (Activos), Nivel 3 (Detalles técnicos y telemetría).",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),198,Alta,FR-198,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-199: El sistema aplicará Level of Detail (LOD) condicional al renderizado según el nivel de acercamiento, optimizando la complejidad geométrica para mantener >=60 FPS en desktop y >=30 FPS en mobile.",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),199,Alta,FR-199,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-200: El sistema restringirá el movimiento de la cámara mediante límites de volumen. Si el usuario intenta sobrepasar los límites, la cámara se detendrá suavemente con una animación de amortiguación.",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),200,Alta,FR-200,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-201: El sistema proporcionará un botón de ""Vista General"" que resetea la cámara a la posición de overview inicial con una transición animada de < 800ms.",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),201,Alta,FR-201,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
FR-202: El sistema sincronizará la visibilidad de las capas de datos según el nivel de zoom para reducir la sobrecarga visual y mejorar el rendimiento del renderizado.,Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),202,Media,FR-202,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-203: El sistema permitirá al Supervisor fijar la vista en un activo específico (sticky mode), manteniendo el foco detallado incluso durante desplazamientos laterales del mapa.",Functional Suitability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),203,Media,FR-203,FR,juan david julio serrano,"March 1, 2026 1:18 PM"
"NFR-204: Latencia de Zoom: Las transiciones entre niveles de zoom deben completarse en < 800ms. FPS objetivo: >=60 en desktop, >=30 en mobile.",Performance Efficiency,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),204,Alta,NFR-204,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
NFR-205: Carga de Datos Progresiva: El inicio de la carga de datos del nuevo nivel debe ocurrir en < 100ms tras el cambio de zoom.,Performance Efficiency,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),205,Alta,NFR-205,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
NFR-206: Responsividad del Scroll: El cambio de zoom ante acciones del mouse o gestos táctiles debe tener una latencia < 100ms.,Performance Efficiency,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),206,Alta,NFR-206,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
"NFR-207: Optimización de Memoria: El sistema ajustará automáticamente la calidad geométrica y de texturas según las capacidades del dispositivo y la memoria disponible en el cliente, previniendo congelamientos por insuficiencia de recursos gráficos.",Performance Efficiency,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),207,Alta,NFR-207,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
NFR-208: Compatibilidad Multiplataforma: La navegación debe ser funcional tanto en entornos de escritorio como en tabletas y dispositivos móviles mediante eventos normalizados.,Compatibility,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),208,Media,NFR-208,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
NFR-209: Accesibilidad: El sistema permitirá la navegación completa mediante atajos de teclado y proporcionará avisos mediante lector de pantalla sobre los cambios de contexto.,Usability,Aprobado,VIS-009: Navegación Jerárquica y Zoom Semántico (https://www.notion.so/VIS-009-Navegaci-n-Jer-rquica-y-Zoom-Sem-ntico-2c587c56a82880e9b393df52ca93c1d5?pvs=21),209,Media,NFR-209,NFR,juan david julio serrano,"March 1, 2026 1:18 PM"
"FR-210: El sistema proporcionará botón ""Ver Despiece"" en panel de detalles del activo (solo si el modelo está disponible). La transición al modo explosionado se realiza con animaciones suaves de < 1.5s.",Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),210,Alta,FR-210,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-211: El sistema permitirá visualizar cada componente interno del activo como un objeto 3D separado, vinculado a los datos técnicos maestros de inventario.",Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),211,Alta,FR-211,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-212: Al seleccionar un componente en el despiece, el sistema lo resaltará visualmente y presentará una tarjeta de detalles con su información técnica, disponibilidad y cantidad en stock.",Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),212,Alta,FR-212,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-213: El sistema soportará la navegación secuencial entre los componentes del despiece mediante atajos de teclado, actualizando automáticamente el resaltado y la información técnica.",Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),213,Media,FR-213,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-214: El sistema proporcionará un control para desactivar el modo despiece, reintegrando los componentes a su posición original mediante una animación inversa.",Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),214,Alta,FR-214,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-215: El sistema permitirá exportar la vista actual del despiece como imagen de alta resolución, incluyendo metadatos del activo y marca de tiempo.",Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),215,Media,FR-215,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
FR-216: El sistema mostrará una leyenda técnica colapsable listando todos los componentes visibles con sus respectivos indicadores de disponibilidad.,Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),216,Media,FR-216,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
FR-217: El sistema actualizará automáticamente el estado de disponibilidad de los componentes en la vista de despiece según los cambios en la base de datos de inventario.,Functional Suitability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),217,Baja,FR-217,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"NFR-218: Animación de Explosión: Las transiciones geométrica deben ser fluidas (>=60 FPS en desktop, >=30 FPS en mobile) y completarse en < 1.5s.",Performance Efficiency,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),218,Alta,NFR-218,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-219: Carga de Modelos: La carga de las geometrías detalladas de despiece debe realizarse de forma asíncrona con un tiempo de espera máximo de 5s.,Performance Efficiency,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),219,Alta,NFR-219,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-220: Optimización de Memoria: El sistema gestionará la memoria gráfica mediante carga bajo demanda de los modelos de despiece para no penalizar el rendimiento global.,Performance Efficiency,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),220,Alta,NFR-220,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-221: Sincronización de Datos: Las consultas técnicas asociadas a los componentes deben resolverse en < 200ms para mantener la interactividad.,Performance Efficiency,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),221,Alta,NFR-221,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-222: Accesibilidad Visual: El sistema empleará paletas de colores de alto contraste alineadas con el estándar HPHMI [TR-011] y WCAG 2.1 AA para garantizar la legibilidad técnica.,Usability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),222,Alta,NFR-222,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"NFR-223: Compatibilidad 3D: La vista explosionada debe ser funcional en navegadores con soporte de aceleración gráfica estándar, proporcionando una alternativa 2D en caso de incompatibilidad.",Compatibility,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),223,Alta,NFR-223,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-224: Persistencia de Sesión: El estado de la visualización y las preferencias de zoom se conservarán durante la navegación entre activos para mejorar la experiencia de usuario.,Reliability,Aprobado,VIS-010: Visualización de Despiece (Vista Explosionada) (https://www.notion.so/VIS-010-Visualizaci-n-de-Despiece-Vista-Explosionada-2c587c56a8288012879de8212fc850a9?pvs=21),224,Media,NFR-224,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-225: El sistema proporcionará botón ""Ver Ruta LOTO"" en panel de detalles de Orden de Trabajo (solo si la OT lo requiere). Al activarse, se muestra la ruta de aislamiento de energía sobre el modelo 3D con indicadores visuales de seguridad.",Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),225,Media,FR-225,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-226: El sistema renderizará líneas de trazabilidad de energía con colores dinámicos: Verde (aislado), Rojo (activo), Gris (pendiente). La información se actualiza en tiempo real según los datos de los sensores IoT [TR-010].",Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),226,Media,FR-226,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-227: El sistema renderizará los puntos de aislamiento (breakers, válvulas) mediante simbología industrial estándar, indicando el Tag físico y el estado de seguridad actual mediante códigos de colores.",Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),227,Media,FR-227,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
FR-228: El sistema mostrará un checklist obligatorio de puntos de aislamiento; el personal técnico debe confirmar físicamente cada bloqueo antes de proceder con la intervención.,Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),228,Media,FR-228,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
FR-229: BLOQUEO ACTIVO POR SOFTWARE [CRÍTICO]: El sistema deshabilitará por software el inicio del trabajo si detecta niveles de energía superiores a los umbrales de seguridad definidos mediante telemetría IoT.,Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),229,Alta,FR-229,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
FR-230: El sistema requerirá una confirmación manual de aislamiento completo por parte del técnico solo después de que los sensores confirmen el estado de Energía Cero.,Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),230,Alta,FR-230,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-231: Al formalizar el inicio del trabajo, el sistema registrará los parámetros finales de seguridad, la confirmación del técnico y las lecturas de los sensores en el historial auditado.",Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),231,Media,FR-231,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-232: El sistema monitoreará continuamente la energía durante la ejecución; ante una reconexión accidental, activará alarmas inmediatas y suspenderá la orden de trabajo por riesgo de seguridad.",Functional Suitability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),232,Alta,FR-232,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-233: Latencia de Sensores: La lectura y procesamiento de los umbrales de seguridad IoT debe realizarse en < 500ms para garantizar la respuesta inmediata del bloqueo.,Performance Efficiency,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),233,Alta,NFR-233,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-234: Confiabilidad del Bloqueo: El mecanismo de deshabilitación del inicio de trabajo debe ser atómico y resistente a manipulaciones por software para garantizar la seguridad del personal.,Reliability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),234,Alta,NFR-234,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-235: Sincronización de Estado: Los puntos de control de seguridad deben sincronizarse en tiempo real con el servidor central para mantener la integridad del proceso LOTO.,Reliability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),235,Media,NFR-235,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-236: Rendimiento Visual: El renderizado de las rutas de seguridad debe mantenerse fluido (> 30 FPS) incluso durante la visualización de capas complejas de datos industriales.,Performance Efficiency,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),236,Alta,NFR-236,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"NFR-237: Integridad de Datos: El sistema validará la veracidad de los datos de los sensores, asumiendo un estado de peligro preventivo ante cualquier lectura anómala o inconsistente.",Reliability,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),237,Media,NFR-237,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"NFR-238: Lógica Fail-Safe (Desconectividad): En caso de pérdida de conectividad con los sensores IoT o el servidor central, el sistema DEBE bloquear preventivamente el inicio de la Orden de Trabajo, impidiendo la transición al estado ""En Ejecución"" hasta garantizar la Energía Cero.",Security,Aprobado,VIS-011: Visualización de Rutas de Aislamiento (LOTO) y Bloqueo Activo (https://www.notion.so/VIS-011-Visualizaci-n-de-Rutas-de-Aislamiento-LOTO-y-Bloqueo-Activo-2c587c56a8288006a4dff06d585ce8aa?pvs=21),238,Alta,NFR-238,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-239: El sistema proporcionará una interfaz para añadir componentes a un activo existente, validando la unicidad del código de componente dentro del activo padre.",Functional Suitability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),239,Alta,FR-239,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-240: El sistema permitirá la carga de archivos de modelos 3D asociados a los componentes, gestionando el almacenamiento masivo y el versionado automático de las geometrías.",Functional Suitability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),240,Alta,FR-240,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-241: El sistema soportará la reubicación de componentes en el árbol jerárquico mediante acciones directas en la interfaz, validando la ausencia de ciclos y registrando los cambios estructurales.",Functional Suitability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),241,Alta,FR-241,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-242: El sistema integrará la jerarquía técnica con la visualización avanzada, permitiendo renderizar el modelo 3D específico de un componente individual durante las consultas técnicas.",Functional Suitability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),242,Media,FR-242,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-243: El sistema implementará el borrado lógico de componentes, preservando la integridad histórica de los datos y permitiendo la auditoría de las bajas técnicas.",Functional Suitability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),243,Media,FR-243,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-244: Gestión de Almacenamiento Pesado: La carga de metadata relacional no debe verse penalizada por el volumen de los archivos 3D. El sistema mantendrá métricas de lectura/escritura de metadatos del árbol jerárquico separadas lógicamente del flujo binario de los modelos para prevenir latencias en el negocio.,Performance Efficiency,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),244,Alta,NFR-244,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
NFR-245: Sincronización: Los cambios en la jerarquía técnica se sincronizarán en tiempo real con todas las sesiones activas de los usuarios en campo.,Reliability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),245,Media,NFR-245,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"NFR-246: Integridad Estructural: La lógica de gestión jerárquica debe garantizar la ausencia de inconsistencias relacionales, bloqueando cualquier acción que comprometa la estructura del árbol de activos.",Reliability,Aprobado,VIS-012: Configuración de Jerarquía de Componentes 3D (https://www.notion.so/VIS-012-Configuraci-n-de-Jerarqu-a-de-Componentes-3D-2c587c56a82880649e7dc624bf27aaf0?pvs=21),246,Alta,NFR-246,NFR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-247: El sistema proporcionará una interfaz para la creación de roles personalizados, permitiendo definir el nombre, descripción y los módulos sobre los cuales tendrá autoridad.",Functional Suitability,Aprobado,ADM-013: Gestión de Roles y Matriz de Permisos (RBAC Industrial) (https://www.notion.so/ADM-013-Gesti-n-de-Roles-y-Matriz-de-Permisos-RBAC-Industrial-2c587c56a8288030a183d5a07a1d6b44?pvs=21),247,Alta,FR-247,FR,juan david julio serrano,"March 1, 2026 1:19 PM"
"FR-248: El sistema mostrará una matriz de permisos que permita configurar de forma granular las acciones permitidas (Crear, Leer, Editar, Eliminar, Aprobar, Auditar, Ejecutar) por cada módulo.",Functional Suitability,Aprobado,ADM-013: Gestión de Roles y Matriz de Permisos (RBAC Industrial) (https://www.notion.so/ADM-013-Gesti-n-de-Roles-y-Matriz-de-Permisos-RBAC-Industrial-2c587c56a8288030a183d5a07a1d6b44?pvs=21),248,Alta,FR-248,FR,juan david julio serrano,"March 1, 2026 1:20 PM"
FR-249: El sistema implementará validaciones de Segregación de Funciones (SoD) para prevenir la asignación de permisos conflictivos que comprometan la integridad de los procesos financieros u operativos.,Functional Suitability,Aprobado,ADM-013: Gestión de Roles y Matriz de Permisos (RBAC Industrial) (https://www.notion.so/ADM-013-Gesti-n-de-Roles-y-Matriz-de-Permisos-RBAC-Industrial-2c587c56a8288030a183d5a07a1d6b44?pvs=21),249,Alta,FR-249,FR,juan david julio serrano,"March 1, 2026 1:20 PM"
"FR-250: El sistema protegerá la integridad del rol de Administrador Raíz, impidiendo su eliminación o la edición restrictiva de sus privilegios fundamentales.",Functional Suitability,Aprobado,ADM-013: Gestión de Roles y Matriz de Permisos (RBAC Industrial) (https://www.notion.so/ADM-013-Gesti-n-de-Roles-y-Matriz-de-Permisos-RBAC-Industrial-2c587c56a8288030a183d5a07a1d6b44?pvs=21),250,Alta,FR-250,FR,juan david julio serrano,"March 1, 2026 1:20 PM"
"FR-251: El sistema permitirá la asignación de múltiples roles a un mismo usuario, consolidando los permisos bajo el principio de unión de privilegios.",Functional Suitability,Aprobado,ADM-013: Gestión de Roles y Matriz de Permisos (RBAC Industrial) (https://www.notion.so/ADM-013-Gesti-n-de-Roles-y-Matriz-de-Permisos-RBAC-Industrial-2c587c56a8288030a183d5a07a1d6b44?pvs=21),251,Alta,FR-251,FR,juan david julio serrano,"March 1, 2026 1:20 PM"
"FR-252: El sistema generará una matriz de permisos global para fines de auditoría, exportable en formatos estándar para revisiones de cumplimiento normativo.",Functional Suitability,Aprobado,ADM-013: Gestión de Roles y Matriz de Permisos (RBAC Industrial) (https://www.notion.so/ADM-013-Gesti-n-de-Roles-y-Matriz-de-Permisos-RBAC-Industrial-2c587c56a8288030a183d5a07a1d6b44?pvs=21),252,Media,FR-252,FR,juan david julio serrano,"March 1, 2026 1:20 PM"
